lat,lon,alt,date,device,os,version
51.169631958,-0.280631124973,71.9701538086,2014-12-27 15:15:12,"iPhone3,1",7.1.2,1.1
51.1654891968,-0.285908102989,75.26953125,2014-12-27 15:40:48,"iPhone3,1",7.1.2,1.1
51.1906433105,-0.264958530664,72.099357605,2014-12-27 16:36:16,"iPhone3,1",7.1.2,1.1
51.1702613831,-0.280456751585,72.14112854,2014-12-27 16:40:32,"iPhone3,1",7.1.2,1.1
51.1677970886,-0.290703296661,79.9739074707,2014-12-28 11:03:28,"iPhone3,1",7.1.2,1.1
51.2708091736,-0.327140122652,79.9739074707,2014-12-28 11:22:40,"iPhone3,1",7.1.2,1.1
51.3467102051,-0.245892927051,67.1912460327,2014-12-28 11:37:36,"iPhone3,1",7.1.2,1.1
51.3663711548,-0.261848926544,30.2423229218,2014-12-28 11:41:52,"iPhone3,1",7.1.2,1.1
51.3862991333,-0.269207835197,21.8055953979,2014-12-28 11:48:16,"iPhone3,1",7.1.2,1.1
51.4268035889,-0.254322856665,11.0481529236,2014-12-28 11:54:40,"iPhone3,1",7.1.2,1.1
51.4490585327,-0.220791742206,39.8394203186,2014-12-28 11:58:56,"iPhone3,1",7.1.2,1.1
51.4567642212,-0.201115652919,15.5540742874,2014-12-28 12:05:20,"iPhone3,1",7.1.2,1.1
51.4620552063,-0.188100144267,3.79898047447,2014-12-28 12:09:36,"iPhone3,1",7.1.2,1.1
51.466583252,-0.178881943226,4.51139640808,2014-12-28 12:22:24,"iPhone3,1",7.1.2,1.1
51.4719276428,-0.165395125747,3.46611738205,2014-12-28 12:26:40,"iPhone3,1",7.1.2,1.1
51.5017318726,-0.170254722238,14.3922119141,2014-12-28 12:41:36,"iPhone3,1",7.1.2,1.1
51.5019989014,-0.18589617312,17.6299629211,2014-12-28 12:48:00,"iPhone3,1",7.1.2,1.1
51.4977073669,-0.183461949229,10.3730926514,2014-12-28 12:54:24,"iPhone3,1",7.1.2,1.1
51.4980964661,-0.174092248082,16.3465671539,2014-12-28 13:07:12,"iPhone3,1",7.1.2,1.1
51.4967079163,-0.177460104227,16.9438686371,2014-12-28 15:45:04,"iPhone3,1",7.1.2,1.1
51.5010108948,-0.174479991198,20.9304866791,2014-12-28 16:10:40,"iPhone3,1",7.1.2,1.1
51.5016136169,-0.182677432895,17.8963718414,2014-12-28 16:19:12,"iPhone3,1",7.1.2,1.1
51.5020904541,-0.19013492763,18.1045818329,2014-12-28 16:27:44,"iPhone3,1",7.1.2,1.1
51.4945716858,-0.195245102048,7.74182701111,2014-12-28 19:41:52,"iPhone3,1",7.1.2,1.1
51.4816932678,-0.245026797056,7.74182701111,2014-12-28 19:50:24,"iPhone3,1",7.1.2,1.1
51.3722419739,-0.272030383348,19.8676223755,2014-12-28 20:20:16,"iPhone3,1",7.1.2,1.1
51.3471221924,-0.245024651289,46.4168701172,2014-12-28 20:26:40,"iPhone3,1",7.1.2,1.1
51.3351249695,-0.264077454805,43.2739868164,2014-12-28 20:30:56,"iPhone3,1",7.1.2,1.1
51.3103599548,-0.297494828701,74.8935852051,2014-12-28 20:35:12,"iPhone3,1",7.1.2,1.1
51.2774581909,-0.324932962656,67.6608657837,2014-12-28 20:41:36,"iPhone3,1",7.1.2,1.1
51.2357292175,-0.321919709444,66.9514541626,2014-12-28 20:48:00,"iPhone3,1",7.1.2,1.1
51.1666145325,-0.289835572243,73.3386764526,2014-12-28 20:56:32,"iPhone3,1",7.1.2,1.1
51.1697120667,-0.281106054783,74.3430938721,2014-12-28 22:28:16,"iPhone3,1",7.1.2,1.1
51.1499824524,-0.324656516314,72.5866012573,2014-12-28 23:08:48,"iPhone3,1",7.1.2,1.1
51.1689682007,-0.280135273933,72.7347259521,2014-12-29 00:40:32,"iPhone3,1",7.1.2,1.1
51.1606864929,-0.296620815992,72.4752960205,2014-12-29 02:16:32,"iPhone3,1",7.1.2,1.1
51.1694641113,-0.28063467145,72.3990402222,2014-12-29 03:07:44,"iPhone3,1",7.1.2,1.1
51.1713104248,-0.287197142839,19.8792304993,2014-12-29 10:29:20,"iPhone3,1",7.1.2,1.1
51.1097717285,-0.349732786417,96.6760253906,2014-12-29 10:42:08,"iPhone3,1",7.1.2,1.1
51.0890846252,-0.386564195156,41.999420166,2014-12-29 10:48:32,"iPhone3,1",7.1.2,1.1
51.0623168945,-0.421070635319,41.999420166,2014-12-29 11:14:08,"iPhone3,1",7.1.2,1.1
50.9658470154,-0.502450585365,34.796962738,2014-12-29 11:26:56,"iPhone3,1",7.1.2,1.1
50.9177017212,-0.536604583263,34.796962738,2014-12-29 11:35:28,"iPhone3,1",7.1.2,1.1
50.8607749939,-0.610143303871,34.796962738,2014-12-29 11:41:52,"iPhone3,1",7.1.2,1.1
50.8554000854,-0.707166433334,21.1611747742,2014-12-29 11:46:08,"iPhone3,1",7.1.2,1.1
50.8325881958,-0.799123287201,5.08389663696,2014-12-29 12:01:04,"iPhone3,1",7.1.2,1.1
50.8565139771,-0.917003691196,7.47403717041,2014-12-29 12:07:28,"iPhone3,1",7.1.2,1.1
50.8487472534,-0.975150942802,11.0197105408,2014-12-29 12:11:44,"iPhone3,1",7.1.2,1.1
50.8834991455,-1.29256522655,7.39950942993,2014-12-29 12:41:36,"iPhone3,1",7.1.2,1.1
50.9520111084,-1.32501721382,15.4653329849,2014-12-29 12:52:16,"iPhone3,1",7.1.2,1.1
50.969909668,-1.36874520779,13.6102933884,2014-12-29 12:56:32,"iPhone3,1",7.1.2,1.1
50.969329834,-1.35187160969,15.715092659,2014-12-29 14:51:44,"iPhone3,1",7.1.2,1.1
50.9722099304,-1.36553788185,14.1565742493,2014-12-29 15:45:04,"iPhone3,1",7.1.2,1.1
50.979511261,-1.34779512882,14.4850187302,2014-12-29 19:26:56,"iPhone3,1",7.1.2,1.1
51.0452308655,-1.32692027092,25.583065033,2014-12-29 19:31:12,"iPhone3,1",7.1.2,1.1
51.1319961548,-1.34605360031,25.583065033,2014-12-29 19:39:44,"iPhone3,1",7.1.2,1.1
51.4841804504,-1.29865193367,25.583065033,2014-12-29 20:03:12,"iPhone3,1",7.1.2,1.1
51.5615921021,-1.29219412804,25.583065033,2014-12-29 20:11:44,"iPhone3,1",7.1.2,1.1
51.6660499573,-1.30397093296,25.583065033,2014-12-29 20:18:08,"iPhone3,1",7.1.2,1.1
51.7726707458,-1.26429533958,25.583065033,2014-12-29 20:28:48,"iPhone3,1",7.1.2,1.1
51.9482154846,-1.19848716259,25.583065033,2014-12-29 20:41:36,"iPhone3,1",7.1.2,1.1
52.0617408752,-1.09169983864,25.583065033,2014-12-29 20:52:16,"iPhone3,1",7.1.2,1.1
52.1105537415,-1.04824197292,25.583065033,2014-12-29 21:00:48,"iPhone3,1",7.1.2,1.1
52.1979217529,-0.968638241291,25.583065033,2014-12-29 21:07:12,"iPhone3,1",7.1.2,1.1
52.2711868286,-1.10650646687,25.583065033,2014-12-29 21:17:52,"iPhone3,1",7.1.2,1.1
52.3787956238,-1.16372144222,25.583065033,2014-12-29 21:26:24,"iPhone3,1",7.1.2,1.1
52.5305747986,-1.18693387508,25.583065033,2014-12-29 21:37:04,"iPhone3,1",7.1.2,1.1
52.6155662537,-1.2004660368,25.583065033,2014-12-29 21:47:44,"iPhone3,1",7.1.2,1.1
52.7201118469,-1.28073620796,90.2028884888,2014-12-29 22:00:32,"iPhone3,1",7.1.2,1.1
52.781047821,-1.27397179604,90.2028884888,2014-12-29 22:17:36,"iPhone3,1",7.1.2,1.1
53.0740699768,-1.29620695114,90.2028884888,2014-12-29 22:24:00,"iPhone3,1",7.1.2,1.1
53.136505127,-1.32089185715,90.2028884888,2014-12-29 22:28:16,"iPhone3,1",7.1.2,1.1
53.2575378418,-1.29945397377,90.2028884888,2014-12-29 22:41:04,"iPhone3,1",7.1.2,1.1
53.3644332886,-1.34874868393,90.2028884888,2014-12-29 23:00:16,"iPhone3,1",7.1.2,1.1
53.4754295349,-1.55296254158,90.2028884888,2014-12-29 23:06:40,"iPhone3,1",7.1.2,1.1
53.5129203796,-1.63084459305,90.2028884888,2014-12-29 23:15:12,"iPhone3,1",7.1.2,1.1
53.5227661133,-1.74420046806,1.60455703735,2014-12-29 23:23:44,"iPhone3,1",7.1.2,1.1
53.565120697,-1.7826820612,1.60455703735,2014-12-29 23:30:08,"iPhone3,1",7.1.2,1.1
53.5717124939,-1.78967428207,186.005935669,2014-12-29 23:36:32,"iPhone3,1",7.1.2,1.1
53.5775184631,-1.77881598473,185.738342285,2014-12-31 13:11:28,"iPhone3,1",7.1.2,1.1
53.5828552246,-1.79193770885,179.014984131,2014-12-31 13:26:24,"iPhone3,1",7.1.2,1.1
53.5736732483,-1.78502202034,177.089797974,2014-12-31 14:24:00,"iPhone3,1",7.1.2,1.1
53.5695915222,-1.78816902637,152.114608765,2014-12-31 14:32:32,"iPhone3,1",7.1.2,1.1
53.5807685852,-1.77486419678,186,2015-01-01 16:08:32,"iPhone3,1",7.1.2,1.1
53.5678482056,-1.78382623196,186,2015-01-01 16:38:24,"iPhone3,1",7.1.2,1.1
53.5716056824,-1.78954851627,186,2015-01-01 16:59:44,"iPhone3,1",7.1.2,1.1
53.5688667297,-1.79877829552,188.802322388,2015-01-01 17:12:32,"iPhone3,1",7.1.2,1.1
53.5716934204,-1.78985643387,190.903442383,2015-01-01 19:12:00,"iPhone3,1",7.1.2,1.1
53.5753593445,-1.78490197659,151.421508789,2015-01-02 12:54:24,"iPhone3,1",7.1.2,1.1
53.6421928406,-1.78440737724,146.638061523,2015-01-02 13:07:12,"iPhone3,1",7.1.2,1.1
53.6466445923,-1.77753686905,124.352500916,2015-01-02 13:22:08,"iPhone3,1",7.1.2,1.1
53.6106071472,-1.78716897964,85.6895980835,2015-01-02 16:19:12,"iPhone3,1",7.1.2,1.1
53.5951766968,-1.78564071655,37.3746032715,2015-01-02 16:36:16,"iPhone3,1",7.1.2,1.1
53.5791244507,-1.77607345581,198.525085449,2015-01-02 16:44:48,"iPhone3,1",7.1.2,1.1
53.5719146729,-1.78946697712,186.919326782,2015-01-02 18:01:36,"iPhone3,1",7.1.2,1.1
53.5809783936,-1.77471232414,90.0654067993,2015-01-02 21:05:04,"iPhone3,1",7.1.2,1.1
53.569190979,-1.78475570679,90.0654067993,2015-01-02 23:25:52,"iPhone3,1",7.1.2,1.1
53.5698814392,-1.78752732277,179.489532471,2015-01-03 08:53:20,"iPhone3,1",7.1.2,1.1
53.5809783936,-1.77471065521,85.77784729,2015-01-03 16:55:28,"iPhone3,1",7.1.2,1.1
53.5687713623,-1.78476381302,85.77784729,2015-01-03 17:10:24,"iPhone3,1",7.1.2,1.1
53.5835342407,-1.7774091959,186.213928223,2015-01-03 18:22:56,"iPhone3,1",7.1.2,1.1
53.5719108582,-1.78946745396,186.022888184,2015-01-03 20:39:28,"iPhone3,1",7.1.2,1.1
53.5702133179,-1.78790199757,185.43170166,2015-01-04 11:54:40,"iPhone3,1",7.1.2,1.1
53.5721435547,-1.80767977238,282.547515869,2015-01-04 12:48:00,"iPhone3,1",7.1.2,1.1
53.5772018433,-1.878921628,428.014770508,2015-01-04 13:00:48,"iPhone3,1",7.1.2,1.1
53.576335907,-1.86047387123,489.351470947,2015-01-04 13:15:44,"iPhone3,1",7.1.2,1.1
53.5798797607,-1.7876149416,490.921691895,2015-01-04 13:24:16,"iPhone3,1",7.1.2,1.1
53.584526062,-1.8553789854,490.921691895,2015-01-04 13:30:40,"iPhone3,1",7.1.2,1.1
53.5768814087,-1.79990386963,490.921691895,2015-01-04 13:34:56,"iPhone3,1",7.1.2,1.1
53.5760002136,-1.885597229,490.921691895,2015-01-04 13:41:20,"iPhone3,1",7.1.2,1.1
53.6460151672,-1.84334790707,488.228027344,2015-01-04 13:47:44,"iPhone3,1",7.1.2,1.1
53.5925559998,-1.85557150841,488.228027344,2015-01-04 13:54:08,"iPhone3,1",7.1.2,1.1
53.587562561,-1.84325146675,174.998413086,2015-01-04 14:17:36,"iPhone3,1",7.1.2,1.1
53.5691795349,-1.7958265543,181.303833008,2015-01-04 14:24:00,"iPhone3,1",7.1.2,1.1
53.5709571838,-1.7879306078,184.803314209,2015-01-04 14:28:16,"iPhone3,1",7.1.2,1.1
53.5785675049,-1.78170955181,155.964019775,2015-01-06 20:20:16,"iPhone3,1",7.1.2,1.1
53.5721092224,-1.7852345705,175.485916138,2015-01-06 21:43:28,"iPhone3,1",7.1.2,1.1
53.5716743469,-1.78953826427,181.446533203,2015-01-07 08:00:00,"iPhone3,1",7.1.2,1.1
53.5549926758,-1.90955042839,480.539855957,2015-01-08 09:57:20,"iPhone3,1",7.1.2,1.1
53.5323638916,-1.98282063007,493.095245361,2015-01-08 10:03:44,"iPhone3,1",7.1.2,1.1
53.521812439,-2.03607654572,150.625274658,2015-01-08 10:08:00,"iPhone3,1",7.1.2,1.1
53.4858436584,-2.04618787766,145.569000244,2015-01-08 10:14:24,"iPhone3,1",7.1.2,1.1
53.487613678,-2.08410692215,119.456848145,2015-01-08 10:18:40,"iPhone3,1",7.1.2,1.1
53.4845466614,-2.09585356712,100.33821106,2015-01-08 10:22:56,"iPhone3,1",7.1.2,1.1
53.491897583,-2.10207509995,111.507293701,2015-01-08 10:52:48,"iPhone3,1",7.1.2,1.1
53.488117218,-2.11364150047,119.072502136,2015-01-08 11:26:56,"iPhone3,1",7.1.2,1.1
53.4736289978,-2.14664888382,97.1282043457,2015-01-08 11:33:20,"iPhone3,1",7.1.2,1.1
53.4722976685,-2.19387412071,60.680934906,2015-01-08 11:37:36,"iPhone3,1",7.1.2,1.1
53.4703559875,-2.23759317398,41.1430625916,2015-01-08 11:44:00,"iPhone3,1",7.1.2,1.1
53.4642601013,-2.23708200455,39.5145225525,2015-01-08 11:48:16,"iPhone3,1",7.1.2,1.1
53.4703521729,-2.23715257645,43.8469963074,2015-01-08 11:54:40,"iPhone3,1",7.1.2,1.1
53.4644775391,-2.23187541962,41.7909889221,2015-01-08 14:00:32,"iPhone3,1",7.1.2,1.1
53.4666175842,-2.23851490021,40.9133758545,2015-01-08 14:21:52,"iPhone3,1",7.1.2,1.1
53.4784507751,-2.22058010101,49.3885307312,2015-01-08 14:26:08,"iPhone3,1",7.1.2,1.1
53.4932632446,-2.21762871742,54.4858016968,2015-01-08 14:32:32,"iPhone3,1",7.1.2,1.1
53.5023994446,-2.18611550331,88.4295043945,2015-01-08 14:38:56,"iPhone3,1",7.1.2,1.1
53.5171165466,-2.14649510384,108.143241882,2015-01-08 14:43:12,"iPhone3,1",7.1.2,1.1
53.5391540527,-2.12707352638,148.403961182,2015-01-08 14:51:44,"iPhone3,1",7.1.2,1.1
53.5346755981,-2.0777258873,187.348892212,2015-01-08 14:56:00,"iPhone3,1",7.1.2,1.1
53.5171508789,-2.03460240364,248.489059448,2015-01-08 15:02:24,"iPhone3,1",7.1.2,1.1
53.5331840515,-1.99763250351,170.063842773,2015-01-08 15:06:40,"iPhone3,1",7.1.2,1.1
53.5753173828,-1.896895051,170.063842773,2015-01-08 15:13:04,"iPhone3,1",7.1.2,1.1
53.573928833,-1.81176197529,194.995803833,2015-01-08 15:17:20,"iPhone3,1",7.1.2,1.1
53.5717201233,-1.78965711594,186.15246582,2015-01-10 00:19:12,"iPhone3,1",7.1.2,1.1
53.570980072,-1.79055500031,198.276046753,2015-01-10 16:25:36,"iPhone3,1",7.1.2,1.1
53.5683708191,-1.78550934792,186.642150879,2015-01-11 09:25:20,"iPhone3,1",7.1.2,1.1
53.5682373047,-1.80358457565,155.449493408,2015-01-11 11:03:28,"iPhone3,1",7.1.2,1.1
53.5954284668,-1.83703637123,183.902145386,2015-01-11 11:09:52,"iPhone3,1",7.1.2,1.1
53.5767478943,-1.81398034096,227.145690918,2015-01-11 11:22:40,"iPhone3,1",7.1.2,1.1
53.5690956116,-1.80501449108,231.000137329,2015-01-11 11:33:20,"iPhone3,1",7.1.2,1.1
53.569480896,-1.79695272446,223.085952759,2015-01-11 11:44:00,"iPhone3,1",7.1.2,1.1
53.5716438293,-1.78959047794,183.179000854,2015-01-11 12:16:00,"iPhone3,1",7.1.2,1.1
53.5694770813,-1.79688894749,190.154632568,2015-01-13 09:42:24,"iPhone3,1",7.1.2,1.1
53.5717048645,-1.78972005844,187.914398193,2015-01-13 09:55:12,"iPhone3,1",7.1.2,1.1
53.5755653381,-1.7845042944,146.345184326,2015-01-13 14:24:00,"iPhone3,1",7.1.2,1.1
53.5706596375,-1.78788816929,158.436950684,2015-01-13 14:43:12,"iPhone3,1",7.1.2,1.1
53.5757637024,-1.78444647789,159.03805542,2015-01-13 20:37:20,"iPhone3,1",7.1.2,1.1
53.57081604,-1.78661620617,151.084228516,2015-01-13 21:52:00,"iPhone3,1",7.1.2,1.1
53.5661849976,-1.80106854439,158.642089844,2015-01-14 16:12:48,"iPhone3,1",7.1.2,1.1
53.5627365112,-1.78665840626,162.681350708,2015-01-14 16:19:12,"iPhone3,1",7.1.2,1.1
53.5675392151,-1.7866383791,191.43069458,2015-01-14 16:25:36,"iPhone3,1",7.1.2,1.1
53.5717010498,-1.7896925211,188.137573242,2015-01-14 16:42:40,"iPhone3,1",7.1.2,1.1
53.5697479248,-1.79654061794,190.067825317,2015-01-14 17:23:12,"iPhone3,1",7.1.2,1.1
53.5712203979,-1.83193063736,190.599212646,2015-01-14 17:27:28,"iPhone3,1",7.1.2,1.1
53.5324630737,-1.9837949276,201,2015-01-14 17:38:08,"iPhone3,1",7.1.2,1.1
53.5213546753,-2.03623485565,178.721984863,2015-01-14 17:42:24,"iPhone3,1",7.1.2,1.1
53.4955673218,-2.04013037682,165.448028564,2015-01-14 17:48:48,"iPhone3,1",7.1.2,1.1
53.487071991,-2.08066534996,120.32901001,2015-01-14 17:53:04,"iPhone3,1",7.1.2,1.1
53.4807395935,-2.12227416039,104.279396057,2015-01-14 18:01:36,"iPhone3,1",7.1.2,1.1
53.4729118347,-2.16410088539,87.4033584595,2015-01-14 18:08:00,"iPhone3,1",7.1.2,1.1
53.4734764099,-2.20702505112,87.4033584595,2015-01-14 18:12:16,"iPhone3,1",7.1.2,1.1
53.4720840454,-2.22760438919,42.9382820129,2015-01-14 18:16:32,"iPhone3,1",7.1.2,1.1
53.4765319824,-2.23187661171,44.9843330383,2015-01-14 18:22:56,"iPhone3,1",7.1.2,1.1
53.4807701111,-2.2347741127,46.9782981873,2015-01-14 18:29:20,"iPhone3,1",7.1.2,1.1
53.4763031006,-2.230946064,48.1129074097,2015-01-14 21:37:04,"iPhone3,1",7.1.2,1.1
53.4721755981,-2.22681355476,44.156879425,2015-01-14 21:41:20,"iPhone3,1",7.1.2,1.1
53.465259552,-2.20794200897,48,2015-01-14 21:47:44,"iPhone3,1",7.1.2,1.1
53.459815979,-2.16853690147,80.4346466064,2015-01-14 21:52:00,"iPhone3,1",7.1.2,1.1
53.4549255371,-2.08835053444,89.4028320312,2015-01-14 21:58:24,"iPhone3,1",7.1.2,1.1
53.459148407,-2.00724053383,140.543762207,2015-01-14 22:02:40,"iPhone3,1",7.1.2,1.1
53.4646720886,-1.94367563725,151.910598755,2015-01-14 22:09:04,"iPhone3,1",7.1.2,1.1
53.4968528748,-1.85416662693,151.910598755,2015-01-14 22:17:36,"iPhone3,1",7.1.2,1.1
53.5698661804,-1.79270648956,151.910598755,2015-01-14 22:21:52,"iPhone3,1",7.1.2,1.1
53.5697059631,-1.79451918602,182.723846436,2015-01-15 09:10:24,"iPhone3,1",7.1.2,1.1
53.5684242249,-1.80625593662,159.270339966,2015-01-15 17:27:28,"iPhone3,1",7.1.2,1.1
53.5803413391,-1.71019685268,175.501220703,2015-01-15 17:31:44,"iPhone3,1",7.1.2,1.1
53.5508995056,-1.97445785999,175.501220703,2015-01-15 17:38:08,"iPhone3,1",7.1.2,1.1
53.5230979919,-2.03928542137,160.357330322,2015-01-15 17:44:32,"iPhone3,1",7.1.2,1.1
53.5014724731,-2.0417637825,135.427337646,2015-01-15 17:48:48,"iPhone3,1",7.1.2,1.1
53.4858207703,-2.06505346298,127.845275879,2015-01-15 17:53:04,"iPhone3,1",7.1.2,1.1
53.4832611084,-2.10516309738,105.699081421,2015-01-15 17:59:28,"iPhone3,1",7.1.2,1.1
53.4759101868,-2.13741397858,96.816619873,2015-01-15 18:03:44,"iPhone3,1",7.1.2,1.1
53.4726791382,-2.17907810211,90.7568435669,2015-01-15 18:10:08,"iPhone3,1",7.1.2,1.1
53.4733848572,-2.22897791862,40.8440284729,2015-01-15 18:16:32,"iPhone3,1",7.1.2,1.1
53.4706115723,-2.23762822151,44.7323684692,2015-01-15 18:20:48,"iPhone3,1",7.1.2,1.1
53.4737739563,-2.22698307037,43.9047050476,2015-01-15 21:05:04,"iPhone3,1",7.1.2,1.1
53.4918251038,-2.21608090401,45.2188034058,2015-01-15 21:09:20,"iPhone3,1",7.1.2,1.1
53.5041275024,-2.1759250164,83.9878158569,2015-01-15 21:15:44,"iPhone3,1",7.1.2,1.1
53.5095596313,-2.16156172752,103.305984497,2015-01-15 21:20:00,"iPhone3,1",7.1.2,1.1
53.524936676,-2.13853645325,118.6144104,2015-01-15 21:28:32,"iPhone3,1",7.1.2,1.1
53.5397605896,-2.1226234436,146.920654297,2015-01-15 21:32:48,"iPhone3,1",7.1.2,1.1
53.5377349854,-2.07554340363,184.53717041,2015-01-15 21:39:12,"iPhone3,1",7.1.2,1.1
53.5346183777,-2.01811480522,218.167266846,2015-01-15 21:43:28,"iPhone3,1",7.1.2,1.1
53.5742874146,-1.85954368114,178,2015-01-15 21:52:00,"iPhone3,1",7.1.2,1.1
53.5653953552,-1.7841360569,216.167572021,2015-01-15 21:58:24,"iPhone3,1",7.1.2,1.1
53.5716438293,-1.7895886898,186.155578613,2015-01-15 22:04:48,"iPhone3,1",7.1.2,1.1
53.5691146851,-1.79167401791,177.648040771,2015-01-18 13:07:12,"iPhone3,1",7.1.2,1.1
53.5830421448,-1.77791881561,186,2015-01-18 15:49:20,"iPhone3,1",7.1.2,1.1
53.5738677979,-1.78743779659,186,2015-01-18 16:04:16,"iPhone3,1",7.1.2,1.1
53.5756797791,-1.78439724445,137.860488892,2015-01-19 12:58:40,"iPhone3,1",7.1.2,1.1
53.5712089539,-1.78653025627,148.456497192,2015-01-19 13:07:12,"iPhone3,1",7.1.2,1.1
53.5693359375,-1.79621577263,184.212799072,2015-01-20 10:25:04,"iPhone3,1",7.1.2,1.1
53.5694389343,-1.80405807495,236.786087036,2015-01-20 10:29:20,"iPhone3,1",7.1.2,1.1
53.5698204041,-1.79413545132,229.580749512,2015-01-20 10:42:08,"iPhone3,1",7.1.2,1.1
53.5661849976,-1.79948377609,155.679824829,2015-01-20 14:19:44,"iPhone3,1",7.1.2,1.1
53.56092453,-1.81032311916,176.714126587,2015-01-20 15:00:16,"iPhone3,1",7.1.2,1.1
53.5576553345,-1.80124187469,181.366760254,2015-01-20 15:04:32,"iPhone3,1",7.1.2,1.1
53.5685882568,-1.78909873962,167.804443359,2015-01-20 15:10:56,"iPhone3,1",7.1.2,1.1
53.5731735229,-1.78513431549,146.101409912,2015-01-20 15:47:12,"iPhone3,1",7.1.2,1.1
53.5989341736,-1.78163576126,156.887573242,2015-01-20 15:51:28,"iPhone3,1",7.1.2,1.1
53.5718269348,-1.78970515728,186.146774292,2015-01-20 17:18:56,"iPhone3,1",7.1.2,1.1
53.5784683228,-1.78182077408,176.180389404,2015-01-20 20:45:52,"iPhone3,1",7.1.2,1.1
53.5732841492,-1.78527545929,169.276519775,2015-01-20 21:47:44,"iPhone3,1",7.1.2,1.1
53.5717163086,-1.78971111774,187.375366211,2015-01-21 07:36:32,"iPhone3,1",7.1.2,1.1
53.5675086975,-1.78667485714,189.515472412,2015-01-21 09:06:08,"iPhone3,1",7.1.2,1.1
53.5717086792,-1.78964650631,185.822509766,2015-01-21 10:25:04,"iPhone3,1",7.1.2,1.1
53.5756759644,-1.78478980064,144.132125854,2015-01-21 17:44:32,"iPhone3,1",7.1.2,1.1
53.5717964172,-1.78976774216,189.193603516,2015-01-21 19:09:52,"iPhone3,1",7.1.2,1.1
53.5831565857,-1.7774759531,186.196090698,2015-01-21 22:32:32,"iPhone3,1",7.1.2,1.1
53.5717201233,-1.78965854645,186.135894775,2015-01-21 22:36:48,"iPhone3,1",7.1.2,1.1
53.5717201233,-1.78965306282,186.613540649,2015-01-24 11:52:32,"iPhone3,1",7.1.2,1.1
53.5681800842,-1.78334927559,161.828536987,2015-01-24 14:13:20,"iPhone3,1",7.1.2,1.1
53.5643844604,-1.7592843771,207.738723755,2015-01-24 14:17:36,"iPhone3,1",7.1.2,1.1
53.5758285522,-1.72202718258,159.540756226,2015-01-24 14:24:00,"iPhone3,1",7.1.2,1.1
53.5736656189,-1.65355634689,167.608703613,2015-01-24 14:30:24,"iPhone3,1",7.1.2,1.1
53.5936546326,-1.61993050575,140.246490479,2015-01-24 14:34:40,"iPhone3,1",7.1.2,1.1
53.6001167297,-1.61029994488,149.207748413,2015-01-24 14:43:12,"iPhone3,1",7.1.2,1.1
53.6614570618,-1.59213614464,154.563781738,2015-01-24 14:47:28,"iPhone3,1",7.1.2,1.1
53.6263046265,-1.63854706287,161.135910034,2015-01-24 14:53:52,"iPhone3,1",7.1.2,1.1
53.6298942566,-1.6465921402,192.761306763,2015-01-24 15:06:40,"iPhone3,1",7.1.2,1.1
53.6307029724,-1.63594353199,164,2015-01-24 15:10:56,"iPhone3,1",7.1.2,1.1
53.6314582825,-1.58539319038,152.656814575,2015-01-24 15:17:20,"iPhone3,1",7.1.2,1.1
53.6199264526,-1.56769561768,138.977630615,2015-01-24 15:21:36,"iPhone3,1",7.1.2,1.1
53.5889663696,-1.55541646481,128.990875244,2015-01-24 15:25:52,"iPhone3,1",7.1.2,1.1
53.6102333069,-1.5662945509,128.609527588,2015-01-24 15:32:16,"iPhone3,1",7.1.2,1.1
53.5848388672,-1.54272520542,128.029586792,2015-01-24 15:38:40,"iPhone3,1",7.1.2,1.1
53.6138687134,-1.57057094574,130.357772827,2015-01-24 15:47:12,"iPhone3,1",7.1.2,1.1
53.5893859863,-1.53140521049,122.20249939,2015-01-24 15:51:28,"iPhone3,1",7.1.2,1.1
53.6140594482,-1.56973898411,132.994155884,2015-01-24 15:57:52,"iPhone3,1",7.1.2,1.1
53.6197967529,-1.56800353527,134.015274048,2015-01-24 16:12:48,"iPhone3,1",7.1.2,1.1
53.6398506165,-1.5804451704,134.51789856,2015-01-24 16:19:12,"iPhone3,1",7.1.2,1.1
53.5909996033,-1.62312221527,112.471809387,2015-01-24 16:23:28,"iPhone3,1",7.1.2,1.1
53.5696258545,-1.66024386883,148.359298706,2015-01-24 16:27:44,"iPhone3,1",7.1.2,1.1
53.573677063,-1.72757554054,200.950424194,2015-01-24 16:34:08,"iPhone3,1",7.1.2,1.1
53.5813522339,-1.77381598949,180.145004272,2015-01-24 16:40:32,"iPhone3,1",7.1.2,1.1
53.5715332031,-1.78894174099,181.137649536,2015-01-24 16:44:48,"iPhone3,1",7.1.2,1.1
53.571723938,-1.78964972496,186.225494385,2015-01-25 08:49:04,"iPhone3,1",7.1.2,1.1
53.5150985718,-1.77118492126,352.238311768,2015-01-25 12:22:24,"iPhone3,1",7.1.2,1.1
53.5220603943,-1.65152919292,349.728302002,2015-01-25 12:26:40,"iPhone3,1",7.1.2,1.1
53.5101890564,-1.69388520718,349.728302002,2015-01-25 12:41:36,"iPhone3,1",7.1.2,1.1
53.5221443176,-1.65008461475,349.728302002,2015-01-25 12:50:08,"iPhone3,1",7.1.2,1.1
53.5177345276,-1.73148810863,355.779815674,2015-01-25 13:00:48,"iPhone3,1",7.1.2,1.1
53.5196990967,-1.68049132824,355.779815674,2015-01-25 13:07:12,"iPhone3,1",7.1.2,1.1
